"entry_id","incident_id","incident_type","description","location","county","severity","lat","lon","lanes","create_time","start_time","last_update","direction","vehicles_involved","lanes_status","participants","traffic_alert","additional_data","source","op_center","recorded_at"
"92","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:15:04.396753-04"
"96","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:16:04.39837-04"
"100","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:17:04.448415-04"
"104","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:18:04.432121-04"
"108","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:19:04.415771-04"
"112","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:20:04.41568-04"
"116","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:21:04.424147-04"
"119","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:22:04.439079-04"
"122","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:23:04.445685-04"
"125","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:24:04.449438-04"
"128","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:25:04.454273-04"
"132","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:26:04.464483-04"
"135","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:27:04.536325-04"
"138","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:28:04.477301-04"
"141","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:29:04.502435-04"
"144","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:30:04.531708-04"
"147","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:31:04.539838-04"
"150","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:32:04.495338-04"
"153","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:33:04.500494-04"
"156","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:34:04.528611-04"
"159","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:35:04.567382-04"
"162","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:36:04.538316-04"
"165","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:37:04.538327-04"
"168","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:38:04.557526-04"
"171","0401c86a7eb103eb0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Incident @ I-270 NORTH AT EXIT 9-10 I 370 I-370 E (NB) (MM 9.0)","Montgomery",2,"39.11469","-77.19144","RS (open), Rt OffRamp (open), Rt OffRamp (open), Shoulder (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), L5 (open), CD1 (open), Shoulder (open), Rt Accel (open), RS (open)","2025-04-01 06:09:46","2025-04-01 05:27:06","2025-04-01 06:09:46.723","North","1 vehicle involved.","Northbound-1 of 4 Shoulders closed","Barrels, CHART Unit - 00614SG, CHART Unit - SG83513, Priv. Tow Light Duty, Fireboard, CHART Unit - 04541SG",True,"{}",NULL,NULL,"2025-04-01 06:39:04.571099-04"
